,company_id,company_name,description,job_id,job_title,locations,locations_count,publish_date,summary
10,projects/gweb-careers-proto/companies/ebbbf0d1-8121-483c-8f99-ee92597591fc,Google,"<p>gTech’s Professional Services team takes a creative, collaborative, and customer-centric approach to provide foundational services and forward-looking business solutions to top advertiser and publisher customers. Through technical implementation, optimization, and key solutions, gTech Professional Services helps customers attain their business goals while building long-term capabilities.</p>

<p>The Customer Solutions Engineering team is responsible for developing innovative, cutting-edge solutions to the business problems faced by advertisers. Solutions will take many forms, from prototypes and demos to education - all with the technology resources of Google to back it up.<br><br>You will be responsible for identifying and prioritizing projects. You will see the unique business challenges faced by our largest advertisers, and you will be given the opportunity to develop unique solutions. Working across the entire organization, you will have the chance to leverage your wide-ranging experience and skill-set to find the best solution for the problems at hand.</p><p>Google creates products and services that make the world a better place, and gTech’s role is to help bring them to life. Our teams of solution-oriented trusted advisors support millions of customers globally. Our solutions are rooted in our technical skill, product expertise, and a thorough understanding of our customers’ complex needs. Whether the answer is a bespoke solution to solve a unique problem, or a new tool that can scale across Google, everything we do aims to ensure our customers benefit from the full potential of Google products.<br><br>To learn more about gTech, check out our <a href=""https://www.youtube.com/watch?v=HcjR6ZngQcw"">video</a>.</p>",jobs/92940765941899974,Customer Solutions Engineer,"['Mountain View, CA, USA', 'Chicago, IL, USA', 'New York, NY, USA']",3,2019-11-12T20:23:54.551Z,"<ul>
<li>Bachelor's degree in Computer Science or equivalent practical experience.</li>
<li>3 years of coding experience with a general purpose programming language (ie. Java, C/C++, Python).</li>
<li>Experience working with web technologies, including HTML, CSS, JavaScript and HTTP.</li>
<li>Customer-facing experience translating technical concepts and solutions to non-technical and executive audiences.</li>
</ul>"
11,projects/gweb-careers-proto/companies/ebbbf0d1-8121-483c-8f99-ee92597591fc,Google,"<p>The Customer Solutions Engineering team is responsible for developing innovative, cutting-edge solutions to the business problems faced by the world’s largest advertisers. Your solutions will take many forms, from prototypes and demos to education - all with the technology resources of Google to back it up.
</p>

<p>You will be responsible for identifying and prioritizing your own projects. You will see the unique business challenges faced by our largest advertisers, and you will be given the opportunity to develop solutions no one else has. Working across the entire organization, you will have the chance to leverage your wide-ranging experience and skill-set to find the best solution for the problems at hand.</p><p>Google creates products and services that make the world a better place, and gTech’s role is to help bring them to life. Our teams of solution-oriented trusted advisors support millions of customers globally. Our solutions are rooted in our technical skill, product expertise, and a thorough understanding of our customers’ complex needs. Whether the answer is a bespoke solution to solve a unique problem, or a new tool that can scale across Google, everything we do aims to ensure our customers benefit from the full potential of Google products.<br><br>To learn more about gTech, check out our <a href=""https://www.youtube.com/watch?v=HcjR6ZngQcw"">video</a>.</p>",jobs/132886710573769414,Customer Solutions Engineer,"['New York, NY, USA']",1,2019-11-06T20:01:36.536Z,"<ul>
<li>BS degree in Computer Science or equivalent practical experience.</li>
<li>2 years of experience coding with a programming language (Java, C/C++, Python).</li>
<li>Experience working with web technologies including, but not limited to: HTML, CSS, JavaScript and HTTP.</li>
<li>Customer-facing experience translating technical concepts and solutions to non-technical and executive audiences.</li>
</ul>"
12,projects/gweb-careers-proto/companies/ebbbf0d1-8121-483c-8f99-ee92597591fc,Google,"<p>The Customer Solutions Engineering team is responsible for developing innovative, cutting-edge solutions to the business problems faced by the world’s largest advertisers. Your solutions will take many forms, from prototypes and demos to education - all with the technology resources of Google to back it up.
</p>

<p>You will be responsible for identifying and prioritizing your own projects. You will see the unique business challenges faced by our largest advertisers, and you will be given the opportunity to develop solutions no one else has. Working across the entire organization, you will have the chance to leverage your wide-ranging experience and skill-set to find the best solution for the problems at hand.</p><p>Google creates products and services that make the world a better place, and gTech’s role is to help bring them to life. Our teams of solution-oriented trusted advisors support millions of customers globally. Our solutions are rooted in our technical skill, product expertise, and a thorough understanding of our customers’ complex needs. Whether the answer is a bespoke solution to solve a unique problem, or a new tool that can scale across Google, everything we do aims to ensure our customers benefit from the full potential of Google products.<br><br>To learn more about gTech, check out our <a href=""https://www.youtube.com/watch?v=HcjR6ZngQcw"">video</a>.</p>",jobs/95960712066540230,"Customer Solutions Engineer, Google","['Mountain View, CA, USA']",1,2019-11-06T20:01:38.344Z,"<ul>
<li>BS degree in Computer Science or equivalent practical experience.</li>
<li>2 years of experience coding with a general purpose programming language (ie. Java, C/C++, Python).</li>
<li>Experience working with web technologies including, but not limited to: HTML, CSS, JavaScript and HTTP.</li>
<li>Customer-facing experience translating technical concepts and solutions to non-technical and executive audiences.</li>
</ul>"
13,projects/gweb-careers-proto/companies/3911d5b8-06ee-464e-8bbf-e13f2a0ab82c,Google Fiber,"<p>At Google, we work at lightning speed. So when things get in the way of progress, the Business Systems Integration team steps in to remove those roadblocks. The team identifies time-consuming internal processes and then builds solutions that are reliable and scalable enough to work within the size and scope of the company. You listen to and translate Googler needs into high-level technical specifications, design and develop recommended systems and consult with Google executives to ensure smooth implementation. Whether battling large system processes or leveraging our homegrown suite of Google products for Googlers themselves, you help Googlers work faster and more efficiently.</p>
<p>As an Application Engineering Manager, you'll help us build innovative solutions to scale our Google Fiber business. Our team focuses on building systems to optimize the results throughout the lifecycle of network and customers. In addition to network and service management, the functional areas also include Marketing, Sales, Network Design, Construction, Deployment, Customer Support, Dispatch, and other business and network operational functions.</p>

<p>In this role, you'll lead a team of 5 to 8 engineers to work with other Engineering and Business teams to integrate and support as needed. You'll execute well in a fast-paced and sometimes ambiguous environment and be passionate to support systems used by our users, from internal business users to external customers, business partners, contractors, and vendors.</p>",jobs/131465156996539078,"Application Engineering Manager, Google Fiber","['Mountain View, CA, USA']",1,2019-12-30T21:01:19.812Z,"<ul>
<li>Bachelor's degree in Computer Science, related technical field, or equivalent practical experience.</li>
<li>8 years of experience implementing/integrating third-party software through full-system implementation life-cycles (analyze, design, build, test, implement, support).</li>
<li>3 years of experience in technical leadership/people management.</li>
<li>Experience programming in one or more general purpose programming languages (e.g., Java, C++, JavaScript, Python).</li>
</ul>"
14,projects/gweb-careers-proto/companies/ebbbf0d1-8121-483c-8f99-ee92597591fc,Google,"<p>Google&#39;s metrics collection system powers monitoring for all of its services. It operates at unprecedented scale, accounting for a significant percentage of the internal infrastructure fleet. </p>


<p>We’re looking for an Engineering Director to lead taking this system through its next phase of growth, including scaling with Cloud, adding sophisticated query capabilities, and pursuing new opportunities such as IoT and integration with other data platforms, all while improving our reliability and scalability fundamentals.</p><p>Google Cloud helps millions of employees and organizations empower their employees, serve their customers, and build what’s next for their business — all with technology built in the cloud. Our products are engineered for security, reliability and scalability, running the full stack from infrastructure to applications to devices and hardware. And our teams are dedicated to helping our customers and developers see the benefits of our technology come to life.</p>",jobs/96765554578072262,"Director of Engineering, Operations Management","['New York, NY, USA', 'Pittsburgh, PA, USA']",2,2019-11-12T20:22:01.598Z,"<ul>
<li>Bachelor’s degree in Computer Science, Engineering, or a related field, or equivalent practical experience.</li>
<li>10 years of experience in an engineering leadership role with a focus on distributed systems and infrastructure.</li>
<li>Experience with database systems and query engines.</li>
</ul>"
15,projects/gweb-careers-proto/companies/ebbbf0d1-8121-483c-8f99-ee92597591fc,Google,"<p>As the Engineering Director, Customer Support Systems, Google Cloud, you will be responsible for the definition of the roadmap, and the delivery of the systems and applications supporting the Customer Support function for Google Cloud. You will oversee a multi-functional delivery unit comprised of software engineers, project managers, and QA professionals and work closely with UX, executive level business partners, and cross-organization teams.<br><br>In this role, you will contribute a diverse set of skills and experiences, ranging from a software engineering and product development background, to the ability to drive large-scale business transformations. Finally, you will demonstrate passion for identifying technical solutions for business problems and experience delivering innovative systems, rooted in user experience research and engineering excellence.<br></p><p>Google Cloud is widely recognized as a global leader in delivering a secure, open, and intelligent enterprise cloud platform. Today, customers across more than 150 countries trust Google Cloud to modernize their computing environment for today’s digital world. We are helping thousands of organizations, including many of the world’s largest companies, transform their businesses.</p>",jobs/102488271101010630,"Engineering Director, Customer Support Systems, Google Cloud","['Austin, TX, USA']",1,2020-01-23T22:01:10.686Z,"<ul>
<li>Bachelor’s degree in Computer Science or equivalent practical experience.</li>
<li>10 years of experience in software development leadership.</li>
</ul>"
16,projects/gweb-careers-proto/companies/ebbbf0d1-8121-483c-8f99-ee92597591fc,Google,"<p>Product and Business Strategy Leaders bring together teams across Google’s functions to help products execute optimally. Our team pushes Google to scale at key points that refine our products and infrastructure by executing efficiently, bringing solid business sense and sound judgment, and working effectively across organizational lines.<br><br>Our roles often include components of strategy (e.g. analyzing and understanding new trends in the industry, building business plans), operations (e.g. running the cadence of organizations, connecting the operating lines between our functions), and communications. Our team partners with senior leadership to run important functions that cross-cut our existing organizations and deliver high impact projects. We help Engineers, PMs, UX, and all of our other functions to build amazing products that delight our users, and then get those products into their hands.</p>
<p>The Corporate Engineering (Corp Eng) Strategy &amp; Operations organization brings together teams across Google’s functions to help products and services execute optimally. By joining this team, you will help Google to scale at key points that refine products and infrastructure by executing efficiently, bringing solid business sense and sound judgment and working effectively across organizational lines. You will partner with senior leadership to run important functions that cross-cut our organizations and deliver high impact projects. 

In this role, you will be responsible for go-to-market and customer engagement strategies, helping to manage the cadence of operations, and driving our internal and external strategic narratives (i.e. defining who we are, what our value proposition is and identifying gaps etc). </p><p>Behind everything our users see online is the architecture built by the Technical Infrastructure team to keep it running. From developing and maintaining our data centers to building the next generation of Google platforms, we make Google's product portfolio possible. We're proud to be our engineers' engineers and love voiding warranties by taking things apart so we can rebuild them. We keep our networks up and running, ensuring our users have the best and fastest experience possible.</p>",jobs/76109518112465606,"Product Operations Manager, Corporate Engineering","['New York, NY, USA']",1,2019-11-27T19:01:08.720Z,"<ul>
<li>10 years of relevant professional experience in Enterprise IT products</li>
<li>Experience developing and managing teams</li>
</ul>"
17,projects/gweb-careers-proto/companies/ebbbf0d1-8121-483c-8f99-ee92597591fc,Google,"<p>As the Engineering Director, you will be leading all hardware and software platform development aspects of our products and solutions, including Mechanical Engineering, Electrical Engineering, low-level software for hardware bring-up, cross device software platform, development tools (for internal and external use), and direct partner/service teams like Industrial design, optics, display systems, manufacturing team, quality control, etc.<br> <br>The Hardware Engineering team is not only responsible for designing, prototyping and validating the AR and VR devices but is also responsible for architecting and building a multi-generational Hardware Development platform that accelerates our internal development and enables collaboration with solution vendors and OEM partners.<br> <br>The Software Platform team is responsible for the underlying wearable software platform that powers the team’s entire range of customer hardware products and enables a wide range of experiences and capabilities. This common software platform also brings the power of many other teams from across Google in the form of APIs and SDKs, adapted to the team’s unique needs.<br><br>In this role, you will lead and manage a large organization in Mountain View, CA. <br></p><p>The Google Augmented Reality and Virtual Reality team is a group of engineers, designers, and research scientists tasked with building the foundations for great immersive computing and prototyping helpful, delightful user experiences. We're focused on making immersive computing accessible to billions of people through mobile devices, and our scope continues to grow and evolve.</p>",jobs/141960078698652358,"Director of Engineering, Augmented and Virtual Reality","['Mountain View, CA, USA']",1,2020-01-09T22:07:16.408Z,"<ul>
<li>10 years of experience building and leading hardware engineering teams.
</li>
<li>Experience developing and shipping consumer electronic devices.
</li>
</ul>"
18,projects/gweb-careers-proto/companies/ebbbf0d1-8121-483c-8f99-ee92597591fc,Google,"<p>At Google, we work at lightning speed. So when things get in the way of progress, the Business Systems Integration team steps in to remove those roadblocks. The team identifies time-consuming internal processes and builds solutions that are reliable and scalable enough to work within the size and scope of the company. You listen to and translate Googler needs into high-level technical specifications, design and develop recommended systems and consult with Google executives to ensure smooth implementation. Whether battling large system processes or leveraging our homegrown suite of Google products for Googlers themselves, you help Googlers work faster and more efficiently.</p>
<p>The Cloud Business Systems team is responsible for building all of cloud business systems including Marketing, Sales, Finance, Customer Support, Partners, etc. As our Cloud teams grow rapidly, we need our business systems to support this massive growth. This team will have the opportunity to build innovative systems from the ground up that directly increase growth for Google Cloud.</p><p>Behind everything our users see online is the architecture built by the Technical Infrastructure team to keep it running. From developing and maintaining our data centers to building the next generation of Google platforms, we make Google's product portfolio possible. We're proud to be our engineers' engineers and love voiding warranties by taking things apart so we can rebuild them. We keep our networks up and running, ensuring our users have the best and fastest experience possible.</p>",jobs/84736626720154310,"Application Engineering Manager, Sales Compensation, Cloud Business Systems","['Sunnyvale, CA, USA']",1,2020-01-09T20:31:16.553Z,"<ul>
<li>Bachelor's degree in Computer Science, Engineering or equivalent practical experience.</li>
<li>15 years of experience designing and deploying enterprise grade solutions.</li>
<li>8 years of experience in sales compensation planning and Salesforce (SFDC) architecture and development.</li>
<li>Experience with Salesforce and SAP implementations and solutions.</li>
</ul>"
19,projects/gweb-careers-proto/companies/ebbbf0d1-8121-483c-8f99-ee92597591fc,Google,"<p>Google is proud to boast a network that provides service to millions of Internet users around the world. The Network Engineering team is responsible for operating that network reliably and at scale. As a member of the team, you have a direct impact on design and feature enhancements to keep our systems running smoothly. You also ensure that network operations are safe and efficient by monitoring network performance, coordinating planned maintenance, adjusting hardware components and responding to network connectivity issues. Google's complex network generates a constant stream of challenges which require you to continually be innovative with an evolving set of technologies. Keeping the network reliable ensures that our users stay connected with our suite of applications, products and services.</p>
<p>Google Enterprise Network’s Engineering team architects and designs for internal IT network connectivity. The team works on projects across all levels of the technology stack and the focus is on introducing new hardware, software and cutting edge technology to a demanding set of users and environments spanning the globe.</p>

<p>In this role, you'll be involved in setting technical direction, building next generation architectures and designs for distributed services, engage in creating software abstractions and the components of the system that operates and powers Google and leading/managing people and their careers. The team solve challenging problems relating to scale, security and availability as Google continues to push the boundaries for innovative new technologies.</p><p>Behind everything our users see online is the architecture built by the Technical Infrastructure team to keep it running. From developing and maintaining our data centers to building the next generation of Google platforms, we make Google's product portfolio possible. We're proud to be our engineers' engineers and love voiding warranties by taking things apart so we can rebuild them. We keep our networks up and running, ensuring our users have the best and fastest experience possible.</p>",jobs/141070246032089798,Network Engineering Manager,"['Austin, TX, USA', 'New York, NY, USA', 'Sunnyvale, CA, USA']",3,2019-12-20T15:31:05.096Z,"<ul>
<li>Bachelor's degree or equivalent practical experience.</li>
<li>4 years of experience with a service provider or enterprise-level network in engineering or design roles.</li>
<li>3 years of experience in networking technologies, including applications networking, IP network hardware, routing protocols, high availability network monitoring and network security.</li>
</ul>"
20,projects/gweb-careers-proto/companies/ebbbf0d1-8121-483c-8f99-ee92597591fc,Google,"<p>At gTech’s Users and Products team (gUP), our mission is to help users get the most out of Google. We represent the voice of Google's users and many of our partners globally, sharing insights with the larger Google organization to enable exceptional customer and product experiences. <br><br>gUP builds innovative solutions that take user experience and engagement with Google to the next level, supporting users across products, countries, cultures, incomes, and identities. We advocate for users through partnerships with product areas at Google (and some Alphabet businesses), supporting Google’s consumer products ecosystem and enabling numerous launches for Google’s consumer products each year. <br><br>We are committed to building an ever more diverse, equitable, and inclusive gUP, and consider this the foundation upon which individual, team, and user success are built. We're also committed to innovation not only in the content of our work, but in the way we work. Check out <a href=""https://rework.withgoogle.com/blog/googles-algorithm-powered-internal-job-marketplace/"">this blog post </a>on our Chameleon program.</p>
<p>As an Customer Success Engineer, you'll be responsible for the success of Google products on the Google payments platform. You will lead all engagements between these clients and Google’s Payments Product and Engineering teams. Your consultative services will combine deep technical and payment expertise with an understanding of these clients’ needs to help them meet their business goals and drive Google growth.</p>

<p>You will influence product strategy, prioritize projects and resources, lead cross-functional projects and business reviews for our stakeholders.  You will oversee technical implementation services, and possess strong technical skills for troubleshooting integration issues. </p><p>Google creates products and services that make the world a better place, and gTech’s role is to help bring them to life. Our teams of trusted advisors support customers globally. Our solutions are rooted in our technical skill, product expertise, and a thorough understanding of our customers’ complex needs. Whether the answer is a bespoke solution to solve a unique problem, or a new tool that can scale across Google, everything we do aims to ensure our customers benefit from the full potential of Google products.<br><br>To learn more about gTech, check out our <a href=""https://www.youtube.com/watch?v=HcjR6ZngQcw"">video</a>.</p>",jobs/92567328157246150,"Customer Success Engineer, Users and Products","['Sunnyvale, CA, USA']",1,2020-03-06T02:01:25.104Z,"<ul>
<li>Bachelor's degree in a technical or engineering field, or equivalent practical experience.
</li>
<li>6 years of experience in technical account management, technical consulting, product management, professional services, customer success or engineering program management.
</li>
<li>Stakeholder management experience.</li>
<li>Experience working with Java code base, Product Management, Engineering, UX/UI and Business Development.
</li>
</ul>"
